paper_id,paper_title,doi,pmid,species,tissue,raw_label,raw_label_zh,marker_genes,n_cells,source_type,evidence,confidence,harvested_at
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,atrichoblast,非根毛细胞,,,results_text,"We employ CytoTRACE to track developmental trajectories in QC stem cells, initial cells, epidermal cells, atrichoblast, and trichoblast.",high,2026-06-30T12:54:18
389,Multiome in the same cell reveals the impact of osmotic stre,10.1002/advs.202308384,,Arabidopsis,root,xylem,木质部,XCP2,,figure_legend,Chromatin accessibility of known markers XCP2 (xylem) and BBM (QC) in RNA and ATAC annotation.,high,2026-06-30T12:54:18
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,CR primordia,冠根原基,"RFA3, GRP3, 3bglu7, CPT1, RCc3",,results_text,"the ﬁve CR marker genes (RFA3, GRP3, 3bglu7, CPT1, and RCc3) were validated to be highly transcribed during the CR formation process",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,parenchyma_2,薄壁组织_2,"Nramp3, GLN1;2, AMT1:2, bZIP14",,results_text,Parenchyma_2 took up the rest space of the stele (around the vascular bundle) and was marked by manganese transporter Nramp3 and glutamine synthetase GLN1;2,high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,transition_tissue_1,过渡组织_1,,,results_text,"transition_tissue_1 connects CR primordium to the stele, and the transition_tissue_2 cluster ﬂanks CR primordia.",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,transition_tissue_2,过渡组织_2,,,results_text,the transition_tissue_2 cluster ﬂanks CR primordia.,high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,transition_tissue_3,过渡组织_3,,,results_text,"The transition_tissue_3 only exists in large CR primordia, also ﬂanking transition_tissue 1.",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,peripheral_primordia,外周原基,,,results_text,The peripheral_ primordia cluster is typically situated at the periphery of the CR_primordia cluster,high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,xylem,木质部,"Lsi6, PHO1;2, Sultr3:4, AAP16",,results_text,"the xylem cluster showed a gene signature for inorganic ion transporters including Lsi6, PHO1;2 and Sultr3:4",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,phloem,韧皮部,"SUT1, PIN5a",,results_text,"The phloem cluster is spatially outside (abaxial to) the xylem cluster, and genes in this cluster are highly enriched with transcripts for sucrose transporters SUT1 and PIN5a",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,parenchyma_1,薄壁组织_1,"Lsi3, BOR, BOR1, TIP4;3, TIP4;2",,results_text,The parenchyma_1 cluster is located closer to the xylem cluster and marked by Lsi3 and BOR,high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,pericycle_like,类中柱鞘,"PAL1, CESA4, CESA9, CESA7, XOAT11, XOAT6, XOAT13, AGP12, GSTF2",,results_text,Several cell-wall biosynthesis-related genes have a higher transcript level in the pericycle_like cluster,high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,transitional_cortex,过渡皮层,,,results_text,"The transitional_cortex cluster lacked a speciﬁcally expressed marker gene. However, the UMAP embedding graph showed that it possesses a transcriptomic signature intermediate between meristem and cort",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,meristem_1,分生组织_1,,,results_text,"the four stele clusters (meristem_1, stele_1, stele_2, and stele_3) displayed a uniform vertical arrangement across all samples",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,stele_1,中柱_1,,,results_text,"the four stele clusters (meristem_1, stele_1, stele_2, and stele_3) displayed a uniform vertical arrangement across all samples",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,stele_2,中柱_2,,,results_text,"the four stele clusters (meristem_1, stele_1, stele_2, and stele_3) displayed a uniform vertical arrangement across all samples",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,stele_3,中柱_3,,,results_text,"the four stele clusters (meristem_1, stele_1, stele_2, and stele_3) displayed a uniform vertical arrangement across all samples",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,epidermis_exodermis_sclerenchyma,表皮_外皮层_厚壁组织,,,results_text,The epidermis_exodermis_sclerenchyma cluster lacks known marker genes and cannot be further divided into these three cell types.,high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,epidermis,表皮,,,results_text,"Considering that only a small number of cells in the epidermis, exodermis, and sclerenchyma can be obtained in longitudinal sections",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,exodermis,外皮层,,,results_text,"Considering that only a small number of cells in the epidermis, exodermis, and sclerenchyma can be obtained in longitudinal sections",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,sclerenchyma,厚壁组织,,,results_text,"Considering that only a small number of cells in the epidermis, exodermis, and sclerenchyma can be obtained in longitudinal sections",high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,cortex,皮层,,,results_text,the expression patterns of marker genes speciﬁcally expressed in the cortex and stele in the cross sections are consistent with those in the longitudinal sections,high,2026-06-30T13:02:16
394,Comparative spatial transcriptomics reveals root dryland ada,10.1016/j.molp.2025.04.001,,rice,root,meristem,分生组织,,,results_text,it possesses a transcriptomic signature intermediate between meristem and cortex.,high,2026-06-30T13:02:16
398,A single-cell and spatial wheat root atlas with cross-specie,10.1016/j.celrep.2025.115240,,Arabidopsis,root,pericycle,中柱鞘,,,results_text,pericycle and phloem cluster annotations are missing from the rice dataset32 either because those types of cells were not experimentally captured or because cluster identities were simply not resolved,high,2026-06-30T13:02:13
398,A single-cell and spatial wheat root atlas with cross-specie,10.1016/j.celrep.2025.115240,,Arabidopsis,root,phloem,韧皮部,,,results_text,pericycle and phloem cluster annotations are missing from the rice dataset32 either because those types of cells were not experimentally captured or because cluster identities were simply not resolved,high,2026-06-30T13:02:13
387,Single-cell transcriptomics reveal how root tissues adapt to,10.1038/s41586-025-08941-z,,rice,root,epidermal cells,表皮细胞,,,figure_legend,"The number of captured epidermal cells (Atrichoblast and Trichoblast, cluster 39 and cluster 55) was significantly low under non-compacted soil conditions.",high,2026-06-30T13:03:05
387,Single-cell transcriptomics reveal how root tissues adapt to,10.1038/s41586-025-08941-z,,rice,root,Atrichoblast,非根毛细胞,,,figure_legend,"The number of captured epidermal cells (Atrichoblast and Trichoblast, cluster 39 and cluster 55) was significantly low under non-compacted soil conditions.",high,2026-06-30T13:03:05
387,Single-cell transcriptomics reveal how root tissues adapt to,10.1038/s41586-025-08941-z,,rice,root,Trichoblast,根毛细胞,,,figure_legend,"Low correlation was detected for the trichoblast cells, possibly due to the limited number of annotated root hair cells.",high,2026-06-30T13:03:05
387,Single-cell transcriptomics reveal how root tissues adapt to,10.1038/s41586-025-08941-z,,rice,root,exodermis,外皮层,,,figure_legend,There is a notable increase of exodermis and sclerenchyma cell number in non-compacted-soils samples compared to that in gel conditions.,high,2026-06-30T13:03:05
387,Single-cell transcriptomics reveal how root tissues adapt to,10.1038/s41586-025-08941-z,,rice,root,sclerenchyma,厚壁组织,,,figure_legend,There is a notable increase of exodermis and sclerenchyma cell number in non-compacted-soils samples compared to that in gel conditions.,high,2026-06-30T13:03:05
387,Single-cell transcriptomics reveal how root tissues adapt to,10.1038/s41586-025-08941-z,,rice,root,mature root cells,成熟根细胞,,,figure_legend,"Due to the absence of markers for mature root cells, we provisionally annotated the large group of cells as ""mature root cells"".",high,2026-06-30T13:03:05
387,Single-cell transcriptomics reveal how root tissues adapt to,10.1038/s41586-025-08941-z,,rice,root,phloem cells,韧皮部细胞,,,results_text,"Soil compaction triggers expression changes in cell wall remodelling and barrier formation in outer and inner root tissues, regulated by abscisic acid released from phloem cells.",high,2026-06-30T13:03:05
387,Single-cell transcriptomics reveal how root tissues adapt to,10.1038/s41586-025-08941-z,,rice,root,root hair cells,根毛细胞,,,figure_legend,"Low correlation was detected for the trichoblast cells, possibly due to the limited number of annotated root hair cells.",high,2026-06-30T13:03:05
58,Cross-species single-cell annotation with orthologous marker,10.21203/rs.3.rs-3079082/v1,,tomato,root,hair,根毛细胞,,,results_text,"Among these 15 cluster pairs, 10 pairs are between identical or near identical orthologous cell types, including hair, non-hair, xylem, cortex, and phloem cells.",high,2026-06-30T19:17:10
58,Cross-species single-cell annotation with orthologous marker,10.21203/rs.3.rs-3079082/v1,,tomato,root,non-hair,非根毛细胞,,,results_text,"Among these 15 cluster pairs, 10 pairs are between identical or near identical orthologous cell types, including hair, non-hair, xylem, cortex, and phloem cells.",high,2026-06-30T19:17:10
58,Cross-species single-cell annotation with orthologous marker,10.21203/rs.3.rs-3079082/v1,,tomato,root,xylem,木质部细胞,,,results_text,"Among these 15 cluster pairs, 10 pairs are between identical or near identical orthologous cell types, including hair, non-hair, xylem, cortex, and phloem cells.",high,2026-06-30T19:17:10
58,Cross-species single-cell annotation with orthologous marker,10.21203/rs.3.rs-3079082/v1,,tomato,root,cortex,皮层细胞,,,results_text,"Among these 15 cluster pairs, 10 pairs are between identical or near identical orthologous cell types, including hair, non-hair, xylem, cortex, and phloem cells.",high,2026-06-30T19:17:10
58,Cross-species single-cell annotation with orthologous marker,10.21203/rs.3.rs-3079082/v1,,tomato,root,phloem,韧皮部细胞,,,results_text,"Among these 15 cluster pairs, 10 pairs are between identical or near identical orthologous cell types, including hair, non-hair, xylem, cortex, and phloem cells.",high,2026-06-30T19:17:10
58,Cross-species single-cell annotation with orthologous marker,10.21203/rs.3.rs-3079082/v1,,tomato,root,stele,中柱细胞,,,results_text,"With ML-derived markers, we found 2 additional OMGs for each of the hair/non-hair clusters in three species and new OMGs between stele clusters and phloem clusters",high,2026-06-30T19:17:10
1955,The potential of wheat spatial omics,10.1038/s41588-026-02542-w,,,leaf,stomata,气孔,,,results_text,exemplified by the use of these technologies to understand the drought response in stomata and surrounding cells of wheat,high,2026-06-30T20:00:17
1955,The potential of wheat spatial omics,10.1038/s41588-026-02542-w,,,meristem,primordium,原基,RA2,,results_text,a primordium characterized by RAMOSA2 (RA2) and a boundary region with Arabidopsis LSH1 and Oryza G1 (ALOG1) expression,mid,2026-06-30T20:00:17
1955,The potential of wheat spatial omics,10.1038/s41588-026-02542-w,,,meristem,boundary region,边界区域,ALOG1,,results_text,"a boundary region with Arabidopsis LSH1 and Oryza G1 (ALOG1) expression, that regulate the formation of single unbranched spikelets",mid,2026-06-30T20:00:17
1955,The potential of wheat spatial omics,10.1038/s41588-026-02542-w,,,meristem,inflorescence meristems,花序分生组织,,,results_text,indeterminate inflorescence meristems produce determinate spikelets,high,2026-06-30T20:00:17
45,Spatial transcriptomics decodes the cellular landscape of pl,10.1038/s41477-025-02204-5,,,leaf,mesophyll cells,叶肉细胞,,,results_text,mesophyll cells (in the inner leaf tissue) and epidermal cells upregulated the expression of the mevalonate-derived antimicrobial pathway,high,2026-06-30T21:02:16
45,Spatial transcriptomics decodes the cellular landscape of pl,10.1038/s41477-025-02204-5,,,leaf,epidermal cells,表皮细胞,,,results_text,mesophyll cells (in the inner leaf tissue) and epidermal cells upregulated the expression of the mevalonate-derived antimicrobial pathway,high,2026-06-30T21:02:16
45,Spatial transcriptomics decodes the cellular landscape of pl,10.1038/s41477-025-02204-5,,,leaf,vascular cells,维管细胞,,,results_text,vascular cells exhibited enhanced expression of genes encoding transporters,high,2026-06-30T21:02:16
45,Spatial transcriptomics decodes the cellular landscape of pl,10.1038/s41477-025-02204-5,,,leaf,pathogen-targeted cells (PTCs),病原靶向细胞,,,results_text,we characterized the spatiotemporal dynamics of pathogen gene expression and distinguished pathogen-targeted cells (PTCs) from cells surrounding PTCs (SPCs),high,2026-06-30T21:02:16
45,Spatial transcriptomics decodes the cellular landscape of pl,10.1038/s41477-025-02204-5,,,leaf,cells surrounding PTCs (SPCs),PTC周围细胞,,,results_text,we characterized the spatiotemporal dynamics of pathogen gene expression and distinguished pathogen-targeted cells (PTCs) from cells surrounding PTCs (SPCs),high,2026-06-30T21:02:16
48,The potential of wheat spatial omics,10.1038/s41588-026-02542-w,,,other,stomata,气孔,,,results_text,"Here we propose an experimental design framework for spatial omics applications (Fig. 2a), exemplified by the use of these technologies to understand the drought response in stomata and surrounding ce",high,2026-06-30T21:03:29
48,The potential of wheat spatial omics,10.1038/s41588-026-02542-w,,,meristem,indeterminate inflorescence meristems,不定花序分生组织,,,results_text,"For instance, the precise spatial transcriptome map of the developing maize ear has deepened our understanding of meristem transitions, as indeterminate inflorescence meristems produce determinate spi",high,2026-06-30T21:03:29
48,The potential of wheat spatial omics,10.1038/s41588-026-02542-w,,,meristem,primordium,原基,"RAMOSA2, RA2",,results_text,A recent preprint using spatial transcriptomics to study wheat inflorescence during spikelet development described two spatially distinct regions—a primordium characterized by RAMOSA2 (RA2) and a boun,high,2026-06-30T21:03:29
48,The potential of wheat spatial omics,10.1038/s41588-026-02542-w,,,meristem,boundary region,边界区域,ALOG1,,results_text,A recent preprint using spatial transcriptomics to study wheat inflorescence during spikelet development described two spatially distinct regions—a primordium characterized by RAMOSA2 (RA2) and a boun,high,2026-06-30T21:03:29
16,Single-cell multiome reveals root hair-specific responses to,10.1111/nph.70160,,,root,root hair,根毛,,,figure_legend,The converged impacts of different stressors on crucifer root hair were to suppress its development.,high,2026-06-30T21:20:02
16,Single-cell multiome reveals root hair-specific responses to,10.1111/nph.70160,,,root,primary root hair cells,初级根毛细胞,,,results_text,"Enrichment analysis of these genes suggested that cell growth, glycoprotein metabolic processes, and carbohydrate biosynthetic processes were highly expressed in both Arabidopsis and NHCC cells at the",high,2026-06-30T21:20:02
16,Single-cell multiome reveals root hair-specific responses to,10.1111/nph.70160,,,root,cortex/stele,皮层/中柱,,,figure_legend,Spatial distribution of cortex/stele marker genes.,high,2026-06-30T21:20:02
29,Pluripotency acquisition in the middle cell layer of callus ,10.1038/s41477-021-01015-8,,Arabidopsis,stem,Epidermis-like cells,表皮样细胞,"KCS6,PDF1,BDG,ATML1",,results_text,"The outer cell layer (clusters 0 and 1) expressed the epidermis cell markers KCS6, PDF1, BDG and ATML1 (cluster 0)",high,2026-06-30T21:35:12
29,Pluripotency acquisition in the middle cell layer of callus ,10.1038/s41477-021-01015-8,,Arabidopsis,root,Lateral-root-cap-like cells,侧根冠样细胞,PIN2,,results_text,the lateral root cap marker PIN-FORMED2 (PIN2)8 (cluster 1),high,2026-06-30T21:35:12
29,Pluripotency acquisition in the middle cell layer of callus ,10.1038/s41477-021-01015-8,,Arabidopsis,meristem,QC-like cells,静息中心样细胞,"SCR,SCZ,JKD,PLT1,PLT2,WOX5",,results_text,"The middle cell layer (cluster 2) had the quiescent centre (QC)-like transcriptional feature co-expressing the marker genes SCR, SCZ, JKD, PLT1/2 and WOX5",high,2026-06-30T21:35:12
29,Pluripotency acquisition in the middle cell layer of callus ,10.1038/s41477-021-01015-8,,Arabidopsis,stem,Vascular-initial-like cells,维管初始样细胞,"TMO5,NPY4,HAN,SMXL3",,results_text,"The inner cell layer (clusters 3 to 5) expressed the vascular initial and provasculature markers TMO5, NPY4, HAN and SMXL3",high,2026-06-30T21:35:12
29,Pluripotency acquisition in the middle cell layer of callus ,10.1038/s41477-021-01015-8,,Arabidopsis,stem,Vascular cells,维管细胞,"ANT,ATHB8,PXY,4CL1,WAT1,bHLH68",,results_text,"Cluster 6 contained vascular cells from the explant and expressed the vasculature markers ANT, ATHB8, PXY, 4CL1, WAT1 and bHLH68",high,2026-06-30T21:35:12
29,Pluripotency acquisition in the middle cell layer of callus ,10.1038/s41477-021-01015-8,,Arabidopsis,stem,Callus founder cells,愈伤组织创始细胞,WOX11,,results_text,"The callus founder cell marker WOX11 was also specifically expressed in cluster 6, indicating that callus was initiated from cells in cluster 6",high,2026-06-30T21:35:12
29,Pluripotency acquisition in the middle cell layer of callus ,10.1038/s41477-021-01015-8,,Arabidopsis,stem,Dividing cells,分裂细胞,"HIK,TAN1",,results_text,Cluster 7 comprised cells in division and expressed the marker genes HINKEL (HIK) and TANGLED1 (TAN1),high,2026-06-30T21:35:12
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,leaf,Mesophyll,叶肉,LOC_Os07g37030,,results_text,"Some cell types common to multiple organs, such as mesophyll (clusters 19 and 25; Fig. 1d), even partially overlapped",high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,other,Vascular,维管组织,LOC_Os02g43770,,results_text,"we found high correlation in the mesophyll, vascular, guard cell and epidermis from leaf and flag leaf",high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,leaf,Guard cell,保卫细胞,,,results_text,"we found high correlation in the mesophyll, vascular, guard cell and epidermis from leaf and flag leaf",high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,other,Epidermis,表皮,"LOC_Os01g58890,LOC_Os05g02420",,results_text,"we observed more moderate correlation between gene expression and ATAC, for example, in the epidermis of seeds.",high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,other,Parenchyma cell,薄壁细胞,LOC_Os03g52860,,figure_legend,Parenchyma cell LOC_Os03g52860,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,meristem,Bud primordium,芽原基,LOC_Os05g02420,,figure_legend,Bud primordium LOC_Os05g02420,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,stem,Fibre,纤维,LOC_Os11g10320,,figure_legend,Fibre LOC_Os11g10320,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,flower,Pollen mother cell,花粉母细胞,LOC_Os11g34270,,figure_legend,Pollen mother cell LOC_Os11g34270,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,stem,Collenchyma,厚角组织,,,figure_legend,Collenchyma,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,meristem,Bud axis,芽轴,,,figure_legend,Bud axis,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,meristem,Meristem,分生组织,,,figure_legend,Meristem,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,meristem,Shoot apical meristem,茎顶端分生组织,,,figure_legend,Shoot apical meristem,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,root,Cortex,皮层,,,figure_legend,Cortex,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,stem,Sclerenchyma,厚壁组织,,,figure_legend,Sclerenchyma,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,root,Exodermis,外皮层,,,figure_legend,Exodermis,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,root,Endodermis,内皮层,,,figure_legend,Endodermis,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,root,Epidermis near root hair,近根毛表皮,,,figure_legend,Epidermis near root hair,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,root,Root cap,根冠,,,figure_legend,Root cap,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,other,Proliferating cell,增殖细胞,,,figure_legend,Proliferating cell,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,flower,Filament,花丝,,,figure_legend,Filament,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,flower,Lodicule,浆片,,,figure_legend,Lodicule,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,flower,Ovary wall,子房壁,,,figure_legend,Ovary wall,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,flower,Ovule,胚珠,,,figure_legend,Ovule,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,flower,Stigma,柱头,,,figure_legend,Stigma,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,flower,Tapetum,绒毡层,,,figure_legend,Tapetum,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,stem,Procambium,原形成层,,,figure_legend,Procambium,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,seed,Plumule,胚芽,,,figure_legend,Plumule,high,2026-06-30T21:41:45
185,A single-cell multi-omics atlas of rice,10.1038/s41586-025-09251-0,,rice,seed,Scutellum,盾片,,,figure_legend,Scutellum,high,2026-06-30T21:41:45
234,WUSCHEL-dependent chromatin regulation in maize inflorescenc,10.1186/s13059-025-03791-4,,maize,meristem,central zone cells,中央区细胞,"ZmWUS1,ZmCLE7,LOG7a",,results_text,we designated nuclei with ZmWUS1 and ZmCLE7 high gene body accessibility as central zone cells (Fig. 1B).,high,2026-06-30T21:42:51
234,WUSCHEL-dependent chromatin regulation in maize inflorescenc,10.1186/s13059-025-03791-4,,maize,meristem,epidermis,表皮,OCL4,,results_text,"WT C6 and C11, and Bif3 C8 and C9 were annotated as epidermis, as they exhibited significant gene body chromatin accessibility for OUTER CELL LAYER4 (OCL4, Zm00001eb024680)",high,2026-06-30T21:42:51
234,WUSCHEL-dependent chromatin regulation in maize inflorescenc,10.1186/s13059-025-03791-4,,maize,meristem,suppressed bract or glume primordia,抑制的苞片或颖片原基,ZYB15,,results_text,"WT C3-2 and C3-4, along with Bif3 C1-1 and C1-3, were annotated as suppressed bract or glume primordia, due to increased gene body chromatin accessibility of ZEA YABBY15 (ZYB15, Zm00001eb248640)",high,2026-06-30T21:42:51
234,WUSCHEL-dependent chromatin regulation in maize inflorescenc,10.1186/s13059-025-03791-4,,maize,meristem,base of the axillary meristem,腋生分生组织基部,RA1,,results_text,"WT C10 and Bif3 C1 and C2 were classified as the base of the axillary meristem, as they were characterized by notable gene body chromatin accessibility for RAMOSA1 (RA1, Zm00001eb312340)",high,2026-06-30T21:42:51
236,A cis-regulatory atlas in maize at single-cell resolution,10.1016/j.cell.2021.04.014,,maize,meristem,QC,静止中心,WUSCHEL-RELATED HOMEOBOX 5,,results_text,"Extending our analysis of PCC development, we ﬁrst validated the utility of the integrated datasets by visualizing gene expression and accessibility of known marker genes of QC (WUSCHEL-RELATED HOMEOB",high,2026-06-30T21:44:13
236,A cis-regulatory atlas in maize at single-cell resolution,10.1016/j.cell.2021.04.014,,maize,meristem,procambial,原形成层,WUSCHEL-RELATED HOMEOBOX 4,,results_text,"Extending our analysis of PCC development, we ﬁrst validated the utility of the integrated datasets by visualizing gene expression and accessibility of known marker genes of QC (WUSCHEL-RELATED HOMEOB",high,2026-06-30T21:44:13
236,A cis-regulatory atlas in maize at single-cell resolution,10.1016/j.cell.2021.04.014,,maize,other,PCC,原韧皮部伴胞,SUCROSE TRANSPORTER 2,,results_text,"Extending our analysis of PCC development, we ﬁrst validated the utility of the integrated datasets by visualizing gene expression and accessibility of known marker genes of QC (WUSCHEL-RELATED HOMEOB",high,2026-06-30T21:44:13
236,A cis-regulatory atlas in maize at single-cell resolution,10.1016/j.cell.2021.04.014,,maize,other,PP/PSEP,韧皮部薄壁细胞/韧皮部筛管分子,,,figure_legend,"Cell-type-speciﬁc chromatin accessibility proﬁles along the developmental trajectory for QC, PP/PSEP, and PCC for three marker genes.",high,2026-06-30T21:44:13
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,stem,cortex,皮层,,,results_text,"one cluster including cells of pith, cortex and KN1+ were further distinguished by comparing gene expression proﬁles with stRNA-seq data using KNN with K = 11 in the 10-dimensional Harmony space.",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,meristem,cold zone,冷区,,,results_text,"Additionally, cells from cold zones were extracted and further classiﬁed into three clusters by Seurat.",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,stem,early-stage sheath,早期叶鞘,,,figure_legend,"ES, early-stage sheath",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,meristem,ground meristem,基本分生组织,,,results_text,"Additionally, cells of the ground meristem and vascular tissues in the snRNA-seq datasets (clusters 4, 7, 12, 13, 15, 17, 19 and 20) were also extracted for further analyses",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,meristem,intercalary meristem,居间分生组织,,,results_text,"including IcM cell identiﬁcation, cell development trajectory estimation and function enrichment of related genes, particularly for hormone metabolism.",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,meristem,KN1+,KN1+分生组织细胞,KN1,,figure_legend,"KN1+, meristem cells associated with marker gene KN1",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,stem,late-stage sheath,晚期叶鞘,,,figure_legend,"LS, late-stage sheath",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,stem,middle-stage sheath,中期叶鞘,,,figure_legend,"MS, middle-stage sheath",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,meristem,Procambium enriched domain,原形成层富集域,,,figure_legend,"PED, Procambium enriched domain",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,stem,phloem,韧皮部,,,figure_legend,"Ph, phloem",high,2026-06-30T21:46:02
274,Spatiotemporal transcriptome atlas reveals gene regulatory p,10.1111/nph.20059,,,stem,pith,髓,,,results_text,"one cluster including cells of pith, cortex and KN1+ were further distinguished by comparing gene expression proﬁles with stRNA-seq data using KNN with K = 11 in the 10-dimensional Harmony space.",high,2026-06-30T21:46:02
